account_id,credit_cards,open_date,statement_frequency,district_name,num_customers,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payment,max_balance,min_balance
3513,0,1993-03-03,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,28617,15,143,85056,500
3514,0,1993-02-03,monthly,Melnik,2,FALSE,NA,NA,NA,NA,NA,8820,13,143,31794,600
3515,0,1996-06-16,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,12300,15,57,28653,400
3516,1,1997-09-07,weekly,Liberec,1,FALSE,NA,NA,NA,NA,NA,64200,30,47,148627,1100
3517,0,1996-11-22,monthly,Plzen - mesto,1,FALSE,NA,NA,NA,NA,NA,21280,15,53,50975,600
3518,0,1996-07-22,monthly,Nymburk,1,FALSE,NA,NA,NA,NA,NA,33830,15,60,77820,700
3519,0,1996-02-10,monthly,Usti nad Orlici,1,FALSE,NA,NA,NA,NA,NA,23812,15,111,48495,900
3520,0,1995-06-04,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,25016,15,88,57689,800
3521,1,1993-06-22,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,64300,15,194,165362,700
3522,0,1996-06-07,monthly,Jindrichuv Hradec,1,FALSE,NA,NA,NA,NA,NA,11300,15,63,31030,1000
3523,0,1996-05-14,monthly,Znojmo,2,FALSE,NA,NA,NA,NA,NA,12800,6,24,49700,600
3524,0,1997-06-28,monthly,Zdar nad Sazavou,2,FALSE,NA,NA,NA,NA,NA,5100,15,33,26146,200
3525,0,1995-12-01,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,8700,15,80,33667,600
3526,0,1996-07-22,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,61900,3,93,173197,200
3527,1,1997-01-11,monthly,Chrudim,2,FALSE,NA,NA,NA,NA,NA,41280,15,49,81571,200
3528,0,1994-03-05,monthly,Praha - vychod,1,FALSE,NA,NA,NA,NA,NA,32829,15,118,74647,900
3529,0,1997-07-08,monthly,Pribram,2,FALSE,NA,NA,NA,NA,NA,41760,15,35,82416,1100
3530,0,1996-01-03,monthly,Chomutov,1,FALSE,NA,NA,NA,NA,NA,8350,15,73,34390,1100
3531,0,1996-05-03,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,9450,15,65,41636,900
3532,0,1995-07-18,monthly,Opava,1,FALSE,NA,NA,NA,NA,NA,22000,15,86,47251,200
3533,0,1994-08-29,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,10000,6,127,40099,800
3534,1,1996-04-08,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,19689,15,69,68640,600
3535,0,1993-10-05,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,5250,13,127,27094,1100
3536,0,1994-08-11,monthly,Karlovy Vary,2,FALSE,NA,NA,NA,NA,NA,8300,15,107,33476,600
3537,0,1997-08-22,monthly,Jicin,1,FALSE,NA,NA,NA,NA,NA,10114,15,37,40629,600
3538,1,1993-08-08,monthly,Jihlava,1,FALSE,NA,NA,NA,NA,NA,41280,15,130,86604,400
3539,0,1994-06-08,monthly,Havlickuv Brod,1,FALSE,NA,NA,NA,NA,NA,48151,6,170,82141,900
3540,0,1997-01-03,monthly,Pisek,2,FALSE,NA,NA,NA,NA,NA,8100,12,61,44073,600
3541,0,1997-03-02,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,8100,15,45,37888,400
3542,0,1993-06-11,monthly,Semily,1,FALSE,NA,NA,NA,NA,NA,6000,10,135,34160,600
3543,0,1996-07-21,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,3200,2,55,22694,900
3544,0,1997-04-07,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,26664,15,42,51824,1100
3545,0,1993-02-17,monthly,Trutnov,2,FALSE,NA,NA,NA,NA,NA,30304,15,142,70212,900
3546,0,1997-02-03,monthly,Brno - venkov,2,FALSE,NA,NA,NA,NA,NA,33411,15,48,92323,800
3547,0,1993-08-07,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,4026,13,131,30101,300
3548,0,1993-11-11,monthly,Cheb,1,FALSE,NA,NA,NA,NA,NA,10100,15,119,40406,1000
3549,0,1996-08-14,monthly,Plzen - jih,1,FALSE,NA,NA,NA,NA,NA,5050,15,53,25090,600
3550,0,1996-07-04,monthly,Frydek - Mistek,2,FALSE,NA,NA,NA,NA,NA,29920,15,67,51028,1000
3551,0,1993-10-17,monthly,Kutna Hora,1,FALSE,NA,NA,NA,NA,NA,10400,15,149,41494,700
3552,0,1995-09-06,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,18880,15,99,89402,300
3553,0,1995-08-30,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,23038,5,82,60130,1000
3554,0,1993-02-16,monthly,Zdar nad Sazavou,1,FALSE,NA,NA,NA,NA,NA,46550,15,238,74583,1100
3555,0,1994-09-26,monthly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,30822,15,115,65065,700
3556,0,1997-08-29,monthly,Jihlava,1,TRUE,174840,2914,60,C,FALSE,26224,10,38,64670,1100
3557,0,1996-11-02,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,3720,10,53,26019,400
3558,1,1993-05-23,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,65614,15,135,140342,400
3559,1,1995-12-30,monthly,Pisek,2,FALSE,NA,NA,NA,NA,NA,21100,8,76,67928,600
3560,0,1996-11-10,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,6800,15,47,26984,800
3561,0,1997-10-15,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,8800,15,27,26323,600
3562,0,1996-07-19,monthly,Svitavy,1,TRUE,174960,7290,24,C,FALSE,62900,15,82,159286,1000
3563,0,1996-07-04,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,27132,15,62,73668,1000
3564,0,1996-11-17,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,28200,15,54,45793,1000
3565,0,1997-02-12,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,12000,15,55,35250,300
3566,0,1993-06-09,monthly,Tabor,1,FALSE,NA,NA,NA,NA,NA,10200,15,146,34008,300
3567,0,1994-12-20,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,63300,15,118,130543,1000
3568,0,1996-04-11,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,8100,14,67,29686,500
3569,0,1996-09-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,43016,15,92,57039,400
3570,0,1993-11-29,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,21400,8,163,76807,1000
3571,0,1993-11-21,monthly,Most,2,FALSE,NA,NA,NA,NA,NA,12160,15,152,42923,800
3572,0,1995-11-12,monthly,Znojmo,1,FALSE,NA,NA,NA,NA,NA,11550,15,77,41314,900
3573,0,1996-06-27,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,25299,15,39,49499,400
3574,0,1997-03-08,monthly,Olomouc,1,FALSE,NA,NA,NA,NA,NA,8900,15,49,30896,600
3575,0,1993-09-08,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,11408,15,151,49733,700
3576,0,1994-11-07,monthly,Jihlava,1,FALSE,NA,NA,NA,NA,NA,4300,15,95,34226,900
3577,0,1997-05-11,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,24000,15,49,57361,700
3578,1,1996-02-17,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,46720,15,74,95443,600
3579,0,1994-09-02,monthly,Blansko,2,FALSE,NA,NA,NA,NA,NA,40000,15,106,114916,1000
3580,1,1993-08-01,monthly,Hradec Kralove,2,FALSE,NA,NA,NA,NA,NA,37120,15,137,94994,1000
3581,0,1997-03-26,monthly,Zdar nad Sazavou,1,FALSE,NA,NA,NA,NA,NA,14684,15,45,43388,600
3582,0,1995-08-26,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,6600,15,77,25944,700
3583,0,1995-02-03,monthly,Teplice,1,FALSE,NA,NA,NA,NA,NA,13750,15,95,39870,500
3584,0,1996-06-12,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,50740,15,61,84396,200
3585,0,1996-06-23,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,6242,15,57,38800,300
3586,1,1993-03-27,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,27600,13,140,86713,300
3587,0,1995-12-24,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,11400,15,84,27623,700
3588,0,1996-06-28,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,12400,15,57,45073,700
3589,0,1996-11-13,monthly,Kolin,2,FALSE,NA,NA,NA,NA,NA,54500,15,61,137630,1100
3590,0,1996-06-02,monthly,Hodonin,1,FALSE,NA,NA,NA,NA,NA,32822,15,63,68748,800
3591,1,1996-06-09,after every transaction,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,58600,66,77,130280,200
3592,0,1993-01-08,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,14750,15,145,34846,600
3593,0,1993-02-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,23681,15,142,58133,200
3594,0,1993-12-30,monthly,Rokycany,1,FALSE,NA,NA,NA,NA,NA,62900,11,118,159777,600
3595,0,1994-05-01,monthly,Sokolov,2,FALSE,NA,NA,NA,NA,NA,17705,15,124,44435,700
3596,0,1996-04-23,monthly,Kromeriz,2,FALSE,NA,NA,NA,NA,NA,27698,15,66,81784,500
3597,1,1996-02-11,after every transaction,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,61300,98,87,144146,500
3598,1,1997-11-02,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,23600,15,30,57370,300
3599,0,1994-03-20,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,12900,15,111,36167,700
3600,1,1993-08-10,monthly,Plzen - jih,2,FALSE,NA,NA,NA,NA,NA,13600,15,127,60111,1100
3601,0,1995-06-13,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,13350,4,81,50751,700
3602,1,1996-12-03,monthly,Pisek,2,FALSE,NA,NA,NA,NA,NA,56600,15,74,161020,600
3603,0,1997-09-17,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,27678,15,33,73161,600
3604,0,1993-12-22,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,11450,15,118,48952,500
3605,0,1996-03-24,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,37046,15,67,68673,600
3606,1,1996-04-18,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,12960,15,72,73483,900
3608,0,1994-08-30,weekly,Olomouc,1,TRUE,161496,4486,36,C,FALSE,64900,8,125,113866,500
3609,1,1993-08-03,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,45600,15,135,112549,600
3610,0,1997-09-22,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,6000,15,27,26590,700
3612,0,1994-08-27,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,24160,15,111,85557,700
3613,0,1993-08-10,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,16500,15,142,43544,200
3614,1,1996-08-07,monthly,Prachatice,1,FALSE,NA,NA,NA,NA,NA,51200,15,68,126282,500
3615,0,1996-11-05,monthly,Nachod,2,FALSE,NA,NA,NA,NA,NA,14862,15,55,43560,300
3616,0,1997-12-15,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,12500,100,9,27600,600
3617,0,1993-11-15,monthly,Domazlice,1,FALSE,NA,NA,NA,NA,NA,46900,15,130,119982,1100
3618,0,1993-09-29,monthly,Rokycany,2,FALSE,NA,NA,NA,NA,NA,35360,9,136,97077,700
3620,0,1997-02-06,monthly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,28736,6,66,70351,1000
3621,0,1994-12-25,monthly,Ceska Lipa,2,FALSE,NA,NA,NA,NA,NA,12640,15,111,41904,400
3622,0,1994-10-15,monthly,Blansko,1,FALSE,NA,NA,NA,NA,NA,69600,15,122,133648,500
3623,0,1995-02-12,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,10600,15,108,32881,600
3624,0,1995-05-30,weekly,Ceska Lipa,1,FALSE,NA,NA,NA,NA,NA,49573,30,84,125523,800
3625,0,1994-08-22,monthly,Beroun,2,FALSE,NA,NA,NA,NA,NA,22800,15,102,35976,300
3626,0,1996-11-05,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,18549,15,60,50048,900
3628,1,1995-09-12,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,22946,15,81,78861,400
3629,0,1993-07-27,monthly,Rychnov nad Kneznou,2,TRUE,158760,2646,60,C,FALSE,23810,15,153,59898,900
3631,1,1995-08-13,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,5224,15,77,56579,800
3632,0,1996-04-06,weekly,Breclav,1,FALSE,NA,NA,NA,NA,NA,45237,30,55,103318,800
3633,1,1997-02-06,monthly,Pisek,2,FALSE,NA,NA,NA,NA,NA,22300,15,55,59987,200
3634,0,1997-04-16,monthly,Tabor,1,FALSE,NA,NA,NA,NA,NA,72766,15,41,140307,1000
3635,0,1997-05-04,monthly,Praha - vychod,2,FALSE,NA,NA,NA,NA,NA,13600,13,46,32245,600
3636,0,1994-05-22,monthly,Tabor,1,FALSE,NA,NA,NA,NA,NA,45440,15,143,82567,700
3637,0,1995-10-28,monthly,Blansko,1,TRUE,14028,1169,12,A,FALSE,23964,13,80,88924,400
3638,0,1996-01-10,after every transaction,Usti nad Orlici,2,FALSE,NA,NA,NA,NA,NA,55600,87,76,109538,500
3639,0,1997-01-08,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,5038,15,44,26118,200
3640,0,1993-11-05,monthly,Praha - vychod,1,FALSE,NA,NA,NA,NA,NA,33200,15,125,50263,300
3641,0,1995-01-09,monthly,Melnik,1,FALSE,NA,NA,NA,NA,NA,7710,7,91,27921,600
3643,0,1994-12-22,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,10300,100,27,36700,300
3644,0,1993-04-13,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,7290,3,139,26831,1000
3645,0,1996-06-18,monthly,Liberec,2,FALSE,NA,NA,NA,NA,NA,23642,15,64,53745,300
3646,0,1995-10-20,weekly,Vyskov,2,FALSE,NA,NA,NA,NA,NA,64800,30,117,141521,1100
3647,0,1996-06-17,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,13146,15,72,57335,600
3648,0,1996-05-06,monthly,Trebic,1,FALSE,NA,NA,NA,NA,NA,6800,12,82,39033,900
3649,0,1993-05-14,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,37120,4,136,69428,600
3650,0,1994-06-05,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,29300,15,125,67897,1100
3651,0,1993-02-27,monthly,Cheb,1,FALSE,NA,NA,NA,NA,NA,14650,12,138,48336,800
3652,0,1997-03-02,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,6097,15,45,29189,900
3653,0,1994-05-03,monthly,Tachov,1,FALSE,NA,NA,NA,NA,NA,33090,15,113,82471,900
3654,1,1993-07-13,monthly,Pardubice,1,FALSE,NA,NA,NA,NA,NA,47800,15,140,136625,700
3655,0,1995-12-24,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,23118,15,74,55884,900
3656,0,1993-08-06,monthly,Blansko,2,FALSE,NA,NA,NA,NA,NA,54600,14,176,86482,900
3657,0,1997-09-19,monthly,Uherske Hradiste,1,FALSE,NA,NA,NA,NA,NA,7550,15,28,38640,1000
3658,0,1997-03-25,monthly,Karlovy Vary,1,FALSE,NA,NA,NA,NA,NA,23031,13,67,51537,600
3659,0,1997-02-01,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,40320,15,58,88956,900
3660,0,1993-11-14,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,49215,4,215,84771,900
3661,0,1996-01-11,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,4966,15,67,32721,800
3662,0,1997-05-26,monthly,Kladno,1,FALSE,NA,NA,NA,NA,NA,29102,15,39,98612,600
3663,1,1994-11-06,monthly,Bruntal,1,FALSE,NA,NA,NA,NA,NA,36993,15,102,96990,400
3664,1,1996-04-28,monthly,Hl.m. Praha,1,TRUE,271584,5658,48,C,FALSE,60900,15,80,115113,800
3665,0,1997-06-28,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,56500,15,34,110698,800
3667,0,1994-01-26,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,7900,8,143,33865,700
3668,0,1996-06-15,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,11200,200,17,37200,600
3669,0,1993-12-22,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,12246,15,132,40573,1100
3670,0,1993-06-04,monthly,Plzen - jih,1,FALSE,NA,NA,NA,NA,NA,5200,15,135,35580,400
3671,0,1997-09-17,monthly,Tabor,1,FALSE,NA,NA,NA,NA,NA,5300,15,28,20839,1000
3672,1,1996-03-19,monthly,Plzen - mesto,2,FALSE,NA,NA,NA,NA,NA,29619,15,68,99670,1100
3673,0,1996-01-12,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,8700,10,89,31855,1100
3674,0,1993-03-12,monthly,Louny,1,TRUE,23628,1969,12,A,FALSE,64500,2,216,157161,1000
3675,1,1993-03-20,monthly,Zlin,2,FALSE,NA,NA,NA,NA,NA,78600,15,141,126803,700
3676,0,1996-06-08,monthly,Jihlava,1,FALSE,NA,NA,NA,NA,NA,6200,15,58,25266,1100
3677,0,1995-10-04,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,4400,11,79,20477,400
3678,0,1993-03-24,monthly,Hl.m. Praha,1,TRUE,316140,5269,60,D,TRUE,13352,0,158,39616,-15009
3679,0,1995-08-15,monthly,Zlin,1,TRUE,444864,9268,48,C,FALSE,25862,15,110,63172,800
3680,0,1996-02-16,monthly,Plzen - jih,2,FALSE,NA,NA,NA,NA,NA,5800,15,65,33968,1000
3681,1,1997-01-25,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,47040,15,50,77589,400
3682,0,1993-06-07,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,26400,15,183,89720,200
3683,0,1993-08-13,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,41440,15,129,99595,1000
3684,0,1994-03-04,monthly,Cheb,1,FALSE,NA,NA,NA,NA,NA,23900,15,117,37179,1100
3686,0,1997-08-03,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,3082,15,35,20059,1100
3687,0,1993-11-06,monthly,Novy Jicin,1,FALSE,NA,NA,NA,NA,NA,18400,15,131,88719,900
3688,0,1993-11-10,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,24700,15,126,64955,1100
3689,0,1995-11-29,monthly,Mlada Boleslav,2,FALSE,NA,NA,NA,NA,NA,48375,2,86,141170,-1484
3690,0,1996-10-18,after every transaction,Bruntal,1,FALSE,NA,NA,NA,NA,NA,61100,34,56,135681,900
3691,0,1993-02-19,monthly,Svitavy,2,FALSE,NA,NA,NA,NA,NA,10900,15,138,35880,400
3692,0,1997-04-21,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,4895,15,37,32026,500
3693,0,1993-01-29,monthly,Trebic,1,FALSE,NA,NA,NA,NA,NA,59900,3,162,123810,1000
3694,0,1996-07-06,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,25600,15,62,72747,1100
3695,0,1997-04-02,monthly,Sokolov,1,FALSE,NA,NA,NA,NA,NA,19227,15,46,49197,700
3696,1,1996-06-22,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,33567,15,62,83637,800
3697,0,1993-04-29,monthly,Jicin,1,FALSE,NA,NA,NA,NA,NA,26560,7,140,73444,900
3698,0,1996-03-03,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,11500,3,49,24399,900
3699,0,1993-08-05,monthly,Svitavy,1,FALSE,NA,NA,NA,NA,NA,49200,15,133,69373,600
3700,0,1997-06-03,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,47840,15,40,75449,800
3701,0,1993-10-06,monthly,Sumperk,2,FALSE,NA,NA,NA,NA,NA,14350,15,121,59563,800
3702,0,1995-04-13,monthly,Blansko,1,FALSE,NA,NA,NA,NA,NA,35200,15,104,89187,800
3703,0,1997-06-18,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,3019,15,33,17088,400
3704,0,1993-01-24,monthly,Prerov,1,FALSE,NA,NA,NA,NA,NA,12050,15,140,49736,500
3705,1,1997-10-24,monthly,Strakonice,1,FALSE,NA,NA,NA,NA,NA,62200,15,42,143527,200
3706,0,1996-04-04,monthly,Mlada Boleslav,1,FALSE,NA,NA,NA,NA,NA,9670,15,86,43580,1000
3708,1,1996-11-24,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,32276,15,90,71782,900
3709,1,1996-03-05,monthly,Ostrava - mesto,2,FALSE,NA,NA,NA,NA,NA,17157,15,77,68960,500
3710,1,1995-02-25,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,17322,13,99,58751,600
3711,0,1997-05-08,monthly,Beroun,1,TRUE,460980,7683,60,D,TRUE,49137,2,34,103750,-6280
3712,0,1994-09-13,monthly,Beroun,1,FALSE,NA,NA,NA,NA,NA,17400,15,99,33267,900
3713,0,1993-06-08,weekly,Ceske Budejovice,1,FALSE,NA,NA,NA,NA,NA,64600,30,190,149449,800
3714,1,1994-04-21,weekly,Benesov,1,FALSE,NA,NA,NA,NA,NA,62100,30,135,152090,800
3715,0,1997-11-27,monthly,Ostrava - mesto,1,FALSE,NA,NA,NA,NA,NA,11500,600,7,21000,900
3716,0,1997-04-14,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,11900,200,12,27700,200
3717,0,1994-05-20,monthly,Breclav,2,FALSE,NA,NA,NA,NA,NA,23373,15,118,54663,400
3718,0,1994-04-16,monthly,Vyskov,1,FALSE,NA,NA,NA,NA,NA,12500,15,139,44457,900
3719,0,1997-06-19,monthly,Litomerice,1,FALSE,NA,NA,NA,NA,NA,19300,15,38,53669,200
3720,0,1993-07-30,monthly,Liberec,1,FALSE,NA,NA,NA,NA,NA,10150,13,128,65002,800
3721,0,1996-02-21,monthly,Domazlice,1,FALSE,NA,NA,NA,NA,NA,7710,15,65,26244,500
3722,0,1997-12-07,monthly,Sumperk,1,FALSE,NA,NA,NA,NA,NA,21120,15,29,53553,1100
3723,0,1996-06-14,monthly,Benesov,2,FALSE,NA,NA,NA,NA,NA,49485,5,85,105445,700
3724,1,1997-08-06,monthly,Jindrichuv Hradec,1,FALSE,NA,NA,NA,NA,NA,43780,15,27,99789,400
3725,1,1995-06-11,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,25490,15,87,88110,800
3726,0,1996-07-14,monthly,Brno - mesto,2,FALSE,NA,NA,NA,NA,NA,63900,15,71,115659,400
3727,1,1996-01-19,monthly,Zdar nad Sazavou,1,FALSE,NA,NA,NA,NA,NA,20480,15,84,82056,600
3728,0,1994-08-18,monthly,Praha - vychod,1,FALSE,NA,NA,NA,NA,NA,16820,15,112,48358,1000
3729,0,1995-04-14,monthly,Tachov,1,FALSE,NA,NA,NA,NA,NA,6100,15,85,25418,300
3730,0,1994-09-08,monthly,Pelhrimov,1,FALSE,NA,NA,NA,NA,NA,13950,14,105,62980,800
3731,0,1996-05-20,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,2962,2,59,26063,1100
3732,0,1997-05-25,monthly,Tabor,2,FALSE,NA,NA,NA,NA,NA,7000,15,35,37924,500
3733,1,1996-07-22,monthly,Decin,1,FALSE,NA,NA,NA,NA,NA,59600,15,76,128079,1000
3734,0,1993-03-08,monthly,Hradec Kralove,1,FALSE,NA,NA,NA,NA,NA,29100,0,147,37487,-12790
3735,1,1995-04-27,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,59200,7,115,141990,300
3736,0,1996-05-08,monthly,Brno - mesto,1,FALSE,NA,NA,NA,NA,NA,14550,15,65,43395,1000
3737,0,1995-03-01,monthly,Chomutov,2,FALSE,NA,NA,NA,NA,NA,10100,15,93,44798,1100
3738,0,1993-08-01,monthly,Trutnov,1,FALSE,NA,NA,NA,NA,NA,30501,15,132,73194,700
3739,0,1997-03-25,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,27870,15,44,73466,600
3741,0,1996-08-18,monthly,Znojmo,1,FALSE,NA,NA,NA,NA,NA,9513,15,65,40926,800
3742,0,1997-05-11,monthly,Kromeriz,1,FALSE,NA,NA,NA,NA,NA,11250,14,41,30768,1000
3743,1,1996-03-22,monthly,Hl.m. Praha,2,FALSE,NA,NA,NA,NA,NA,44500,15,68,71901,600
3745,1,1993-08-04,monthly,Kolin,1,FALSE,NA,NA,NA,NA,NA,60800,15,159,154590,900
3746,0,1996-06-04,monthly,Karvina,1,FALSE,NA,NA,NA,NA,NA,33440,15,63,108608,1000
3747,0,1994-05-01,monthly,Hl.m. Praha,1,TRUE,76380,6365,12,A,FALSE,12861,15,142,41703,1100
3748,0,1993-07-10,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,7800,15,127,22689,1000
3749,1,1996-08-10,monthly,Frydek - Mistek,1,FALSE,NA,NA,NA,NA,NA,35169,15,58,91968,800
3750,0,1995-03-18,monthly,Vsetin,1,FALSE,NA,NA,NA,NA,NA,30350,15,94,83435,1000
3751,0,1993-09-15,monthly,Nymburk,1,FALSE,NA,NA,NA,NA,NA,42400,15,129,66480,1100
3752,0,1994-11-25,monthly,Hl.m. Praha,1,TRUE,18564,1547,12,A,FALSE,25604,15,100,93906,200
3753,0,1995-02-24,monthly,Plzen - sever,1,FALSE,NA,NA,NA,NA,NA,7500,15,90,51054,900
3754,0,1996-02-19,weekly,Litomerice,2,TRUE,68544,2856,24,A,FALSE,44342,30,72,96559,900
3755,0,1996-01-20,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,51300,15,93,141091,200
3756,1,1994-10-17,weekly,Most,1,FALSE,NA,NA,NA,NA,NA,62400,30,126,170755,400
3757,1,1997-09-24,monthly,Zlin,1,FALSE,NA,NA,NA,NA,NA,44217,15,31,91511,1100
3758,1,1995-09-19,monthly,Louny,1,FALSE,NA,NA,NA,NA,NA,29100,15,101,60150,800
3759,0,1993-12-29,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,6400,8,118,44997,600
3760,0,1993-01-13,monthly,Chrudim,1,FALSE,NA,NA,NA,NA,NA,62600,15,177,169292,1000
3763,0,1995-08-23,monthly,Brno - venkov,1,FALSE,NA,NA,NA,NA,NA,15424,15,91,48225,800
3764,0,1995-11-05,monthly,Jesenik,1,FALSE,NA,NA,NA,NA,NA,12300,14,95,46575,900
3765,0,1996-11-14,monthly,Ceska Lipa,2,FALSE,NA,NA,NA,NA,NA,3600,15,47,19938,600
3766,0,1996-10-18,after every transaction,Rokycany,2,FALSE,NA,NA,NA,NA,NA,48643,61,53,107952,1000
3767,1,1995-11-15,monthly,Hl.m. Praha,1,FALSE,NA,NA,NA,NA,NA,22720,15,79,66439,600
