account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
5541,1995-03-24,monthly,Hradec Kralove,1,0,True,32640.0,680.0,48.0,C,False,27700,15,0,65177,300
5546,1993-05-28,monthly,Hradec Kralove,1,0,False,,,,,,39600,1,0,80352,-655
5572,1997-08-11,monthly,Cesky Krumlov,1,0,True,140880.0,2348.0,60.0,C,False,49763,15,0,122248,800
5591,1996-03-16,monthly,Nymburk,2,0,True,221880.0,3698.0,60.0,C,False,33280,2,0,75663,1000
5593,1996-02-27,monthly,Cesky Krumlov,1,1,True,44376.0,3698.0,12.0,A,False,64700,15,0,149337,800
5622,1993-02-08,monthly,Karvina,1,1,True,83016.0,6918.0,12.0,A,False,64400,15,0,138532,700
5628,1994-06-17,monthly,Trebic,1,0,True,225420.0,3757.0,60.0,C,False,31360,15,0,60399,200
5648,1997-06-13,monthly,Kromeriz,1,0,False,,,,,,68750,2,0,124452,-997
5661,1995-12-20,monthly,Blansko,1,0,False,,,,,,77700,1,0,142074,-24041
5692,1996-02-25,monthly,Zdar nad Sazavou,1,0,False,,,,,,41707,2,0,90197,-2346
5698,1997-09-04,monthly,Hl.m. Praha,2,0,True,99216.0,2756.0,36.0,C,False,54500,15,0,124072,300
5700,1993-07-20,monthly,Havlickuv Brod,1,0,True,103680.0,1728.0,60.0,D,True,26240,3,0,46520,-19310
5735,1995-01-25,monthly,Usti nad Orlici,1,0,True,290700.0,4845.0,60.0,D,True,56400,2,0,129626,-2825
5740,1993-04-16,monthly,Hradec Kralove,1,0,False,,,,,,63300,0,0,133182,-3725
5758,1997-07-28,monthly,Chrudim,1,0,False,,,,,,51306,1,0,109635,-4197
5767,1993-06-16,monthly,Olomouc,1,0,False,,,,,,23040,7,0,45844,-468
5774,1995-06-08,monthly,Hl.m. Praha,1,0,True,31176.0,1299.0,24.0,A,False,29418,15,0,65770,700
5794,1995-07-14,monthly,Karvina,2,0,True,123600.0,2060.0,60.0,C,False,48900,15,0,125562,300
5837,1996-07-18,monthly,Kolin,1,0,True,177804.0,4939.0,36.0,C,False,60100,15,0,140728,800
5868,1993-02-02,monthly,Chrudim,1,0,False,,,,,,64400,3,0,174680,-3370
5870,1997-09-17,monthly,Prerov,1,0,False,,,,,,46427,13,0,158654,-1119
5878,1996-11-19,monthly,Sumperk,1,0,False,,,,,,33280,0,0,97080,-137
5891,1993-01-25,monthly,Brno - mesto,1,1,True,65184.0,5432.0,12.0,A,False,57600,15,0,159892,900
5912,1996-10-25,monthly,Jicin,1,0,True,184620.0,3077.0,60.0,C,False,27692,15,0,65518,1100
5927,1993-11-26,monthly,Cesky Krumlov,1,0,True,87216.0,1817.0,48.0,B,True,21429,0,0,47942,-5238
5944,1997-06-06,monthly,Plzen - jih,1,1,True,78720.0,1640.0,48.0,C,False,32116,15,0,68640,1000
5952,1993-09-07,monthly,Svitavy,1,1,True,141240.0,5885.0,24.0,A,False,52968,15,0,114517,1000
5984,1993-11-11,monthly,Praha - zapad,1,0,False,,,,,,24700,0,0,64375,-1308
5991,1993-11-21,monthly,Hl.m. Praha,1,0,True,61056.0,1272.0,48.0,A,False,35500,15,0,57224,900
6030,1993-08-24,monthly,Pardubice,1,1,True,28248.0,1177.0,24.0,A,False,44000,15,0,124819,400
6040,1993-04-22,monthly,Hl.m. Praha,1,0,True,11736.0,489.0,24.0,A,False,33098,15,0,70827,1100
6051,1993-08-28,monthly,Breclav,1,0,True,276660.0,7685.0,36.0,B,True,12200,1,0,34012,-4668
6061,1997-03-08,monthly,Hl.m. Praha,1,0,True,5148.0,429.0,12.0,C,False,38240,15,0,66177,1000
6062,1996-08-28,monthly,Karlovy Vary,1,1,True,321360.0,5356.0,60.0,C,False,63200,15,0,116559,700
6064,1997-01-11,monthly,Semily,1,0,False,,,,,,9900,0,0,34068,-3262
6075,1996-09-15,monthly,Prachatice,1,0,True,407952.0,8499.0,48.0,D,True,9900,15,0,29697,-1450
6097,1997-06-15,monthly,Rokycany,1,0,True,26208.0,728.0,36.0,C,False,12021,15,0,45816,1000
6138,1997-01-22,monthly,Brno - mesto,2,0,True,67608.0,2817.0,24.0,C,False,26800,15,0,54658,200
6148,1993-12-27,monthly,Ostrava - mesto,2,1,True,59760.0,2490.0,24.0,A,False,34557,15,0,117838,300
6157,1996-11-11,monthly,Chomutov,1,1,True,247920.0,5165.0,48.0,C,False,63800,15,0,133662,1000
6158,1996-05-13,monthly,Bruntal,1,0,True,247920.0,5165.0,48.0,D,True,45900,0,0,126697,-1164
6265,1996-11-01,monthly,Kolin,1,1,True,87360.0,3640.0,24.0,C,False,58400,15,0,134714,200
6273,1993-07-21,monthly,Louny,1,1,True,87360.0,3640.0,24.0,A,False,59400,15,0,146350,200
6281,1993-06-08,monthly,Breclav,1,0,False,,,,,,23576,0,0,44855,-3369
6289,1995-04-05,monthly,Zlin,1,0,True,85632.0,1784.0,48.0,C,False,60800,15,0,156504,800
6306,1997-03-04,monthly,Zlin,1,0,False,,,,,,49145,0,0,86446,-1597
6321,1994-09-10,monthly,Hl.m. Praha,1,0,False,,,,,,52500,6,0,129170,-2564
6353,1993-11-26,monthly,Plzen - mesto,1,1,True,79920.0,1332.0,60.0,C,False,36635,15,0,76932,700
6358,1995-05-27,monthly,Beroun,1,0,True,270384.0,5633.0,48.0,C,False,50696,15,0,94187,700
6363,1993-08-01,monthly,Ostrava - mesto,1,1,True,17508.0,1459.0,12.0,A,False,34720,15,0,85423,900
6397,1995-03-15,monthly,Rychnov nad Kneznou,2,0,True,181020.0,3017.0,60.0,C,False,27150,15,0,79501,500
6425,1993-03-29,monthly,Tachov,1,0,True,36684.0,3057.0,12.0,A,False,24480,8,0,50774,700
6434,1995-05-08,monthly,Hl.m. Praha,1,0,True,110136.0,4589.0,24.0,A,False,60700,15,0,140543,400
6440,1996-11-01,monthly,Hl.m. Praha,1,0,True,34572.0,2881.0,12.0,A,False,51300,15,0,141787,1100
6453,1996-07-27,monthly,Chomutov,1,0,True,10944.0,304.0,36.0,C,False,10400,11,0,35828,300
6461,1996-07-17,monthly,Svitavy,2,1,True,150912.0,4192.0,36.0,C,False,58000,15,0,117063,700
6463,1995-09-11,monthly,Jindrichuv Hradec,1,0,False,,,,,,53600,0,0,157981,-12017
6472,1994-02-08,monthly,Trebic,1,0,True,43164.0,3597.0,12.0,A,False,57680,15,0,120071,800
6473,1993-01-26,monthly,Pribram,1,0,True,76908.0,6409.0,12.0,B,True,57100,7,0,128712,-1057
6495,1996-07-23,monthly,Kutna Hora,1,0,True,104964.0,8747.0,12.0,C,False,27722,15,0,67028,500
6505,1997-09-13,monthly,Melnik,1,1,True,38496.0,3208.0,12.0,C,False,38123,15,0,92238,800
6510,1996-12-18,monthly,Ostrava - mesto,1,1,True,76992.0,3208.0,24.0,C,False,59400,15,0,112176,900
6511,1994-06-10,monthly,Olomouc,1,0,False,,,,,,55600,2,0,132089,-585
6592,1996-10-20,monthly,Hl.m. Praha,1,1,True,390660.0,6511.0,60.0,C,False,61600,15,0,164910,300
6602,1997-08-04,monthly,Ostrava - mesto,1,0,False,,,,,,22442,0,0,57728,-274
6609,1995-03-27,monthly,Jindrichuv Hradec,1,0,True,60156.0,1671.0,36.0,B,True,74000,0,0,159713,-1449
6649,1995-07-08,monthly,Hl.m. Praha,1,1,True,100260.0,1671.0,60.0,C,False,55700,15,0,143764,1000
6678,1996-01-03,monthly,Brno - mesto,1,0,True,294384.0,6133.0,48.0,C,False,63900,15,0,147778,1100
6686,1996-02-10,monthly,Trebic,1,0,True,116496.0,4854.0,24.0,C,False,43684,15,0,84727,600
6688,1996-06-25,monthly,Jindrichuv Hradec,1,0,True,22968.0,638.0,36.0,C,False,15400,15,0,57999,1000
6699,1996-06-08,monthly,Jablonec n. Nisou,1,0,True,127200.0,2650.0,48.0,C,False,24572,15,0,77515,400
6706,1996-12-28,monthly,Louny,1,0,True,64860.0,1081.0,60.0,C,False,20108,14,0,67060,200
6738,1994-07-28,monthly,Uherske Hradiste,1,0,True,37908.0,3159.0,12.0,A,False,28431,14,0,71123,800
6792,1996-05-11,monthly,Hl.m. Praha,1,0,True,17184.0,1432.0,12.0,A,False,24000,15,0,47760,400
6806,1993-11-26,monthly,Hl.m. Praha,1,1,False,,,,,,36434,0,0,83779,-340
6856,1995-08-19,monthly,Hradec Kralove,1,0,True,124344.0,3454.0,36.0,C,False,63000,15,0,103753,321
6866,1997-10-02,monthly,Ceske Budejovice,1,0,False,,,,,,31466,2,0,64903,-986
6872,1995-09-02,monthly,Cesky Krumlov,1,1,False,,,,,,30174,1,0,99379,-1424
6897,1993-04-23,monthly,Rychnov nad Kneznou,1,0,False,,,,,,64500,1,0,144437,-534
6902,1996-10-22,monthly,Prostejov,1,0,True,49320.0,1370.0,36.0,C,False,15567,15,0,49729,900
6910,1995-04-04,monthly,Sumperk,1,1,False,,,,,,63100,3,0,155241,-1239
6924,1994-06-01,monthly,Ostrava - mesto,1,1,True,194880.0,4060.0,48.0,C,False,36536,15,0,79100,300
6930,1993-09-08,monthly,Usti nad Labem,1,1,True,25944.0,1081.0,24.0,A,False,36290,15,0,93629,600
6950,1996-10-12,monthly,Liberec,2,1,True,475680.0,9910.0,48.0,C,False,42080,15,0,114953,700
6985,1995-07-27,monthly,Louny,2,0,True,96768.0,2688.0,36.0,C,False,64100,13,0,144652,900
7011,1993-10-08,monthly,Prerov,1,0,False,,,,,,56000,1,0,153021,-3354
7033,1996-07-03,monthly,Prerov,1,0,False,,,,,,11000,1,0,32983,-9947
7045,1996-12-26,monthly,Trutnov,1,1,True,288720.0,6015.0,48.0,C,False,54138,15,0,104827,400
7049,1997-10-12,monthly,Jesenik,1,1,True,495180.0,8253.0,60.0,C,False,74278,15,0,126715,600
7082,1996-09-06,monthly,Hodonin,1,0,True,194160.0,4045.0,48.0,C,False,17642,15,0,48106,900
7099,1996-08-20,monthly,Hl.m. Praha,1,0,True,234336.0,4882.0,48.0,C,False,43942,15,0,90491,1000
7101,1996-07-06,monthly,Brno - mesto,1,0,False,,,,,,49831,0,0,115330,-2653
7133,1993-09-17,monthly,Hl.m. Praha,2,0,True,48672.0,1352.0,36.0,A,False,12100,15,0,33815,300
7156,1997-09-11,monthly,Novy Jicin,1,1,True,49488.0,2062.0,24.0,C,False,30969,15,0,82684,300
7176,1996-12-07,monthly,Hl.m. Praha,1,0,True,203940.0,3399.0,60.0,C,False,37200,15,0,72580,400
7184,1995-06-19,monthly,Kolin,1,0,True,155640.0,6485.0,24.0,A,False,34486,15,0,73025,500
7190,1993-09-06,monthly,Semily,2,0,True,63360.0,1056.0,60.0,C,False,12138,15,0,48544,700
7203,1993-03-26,monthly,Novy Jicin,1,0,False,,,,,,49982,2,0,136358,-10159
7231,1993-03-14,monthly,Praha - vychod,1,0,False,,,,,,76500,2,0,143645,-1278
7240,1996-04-23,monthly,Pelhrimov,2,0,True,152160.0,2536.0,60.0,C,False,22821,15,0,56535,500
7262,1996-08-30,monthly,Karvina,1,0,True,73260.0,1221.0,60.0,C,False,25655,6,0,58295,900
7274,1997-09-28,monthly,Praha - zapad,1,0,True,49044.0,4087.0,12.0,C,False,44748,15,0,105561,400
7401,1993-02-26,monthly,Hl.m. Praha,2,0,True,80952.0,3373.0,24.0,A,False,42000,14,0,69178,1100
7418,1995-04-07,monthly,Tabor,1,0,True,30276.0,2523.0,12.0,B,True,22708,0,0,58621,-12205
7424,1996-07-28,monthly,Frydek - Mistek,1,0,True,30276.0,2523.0,12.0,A,False,63300,15,0,130362,900
7445,1993-03-18,monthly,Zlin,1,0,True,55368.0,2307.0,24.0,A,False,63600,0,0,157941,134
7449,1993-11-24,monthly,Hl.m. Praha,1,0,False,,,,,,38080,5,0,54925,-1356
7454,1993-04-19,monthly,Kladno,1,0,True,63312.0,1319.0,48.0,A,False,10500,15,0,31463,500
7485,1993-07-28,monthly,Most,2,0,True,91200.0,3800.0,24.0,A,False,34800,15,0,76737,700
7487,1995-10-01,monthly,Kladno,1,1,False,,,,,,49900,1,0,140214,-2063
7520,1996-03-29,monthly,Nymburk,1,0,False,,,,,,26400,3,0,61785,-12777
7523,1994-08-29,monthly,Vyskov,1,0,True,288468.0,8013.0,36.0,A,False,30950,6,0,71939,600
7542,1996-05-16,monthly,Brno - mesto,1,0,True,590820.0,9847.0,60.0,C,False,15914,15,0,66094,300
7546,1994-09-03,monthly,Hradec Kralove,1,0,True,41952.0,3496.0,12.0,A,False,31462,15,0,71527,500
7559,1997-05-24,monthly,Breclav,1,0,True,12792.0,1066.0,12.0,C,False,9254,15,0,53927,900
7565,1996-04-02,monthly,Kromeriz,1,0,True,153504.0,3198.0,48.0,C,False,28780,15,0,65102,300
7594,1996-02-16,monthly,Jindrichuv Hradec,1,0,True,130464.0,2718.0,48.0,C,False,58700,15,0,132088,1000
7606,1995-03-15,monthly,Tabor,1,0,True,191880.0,3198.0,60.0,C,False,63300,15,0,132635,400
7607,1993-09-05,monthly,Hl.m. Praha,2,0,True,31728.0,1322.0,24.0,A,False,28480,15,0,59168,600
7614,1995-02-08,monthly,Uherske Hradiste,2,1,True,320592.0,6679.0,48.0,C,False,60108,15,0,127567,500
7632,1996-09-22,monthly,Frydek - Mistek,2,0,True,170448.0,3551.0,48.0,C,False,33225,15,0,73025,1000
7636,1996-10-08,monthly,Teplice,1,0,True,42384.0,3532.0,12.0,C,False,60300,15,0,123072,700
7637,1996-08-19,monthly,Nachod,2,1,True,390096.0,8127.0,48.0,C,False,36178,15,0,90452,900
7674,1996-07-21,monthly,Hl.m. Praha,1,0,True,94488.0,3937.0,24.0,C,False,61400,15,0,131825,800
7721,1997-07-03,monthly,Rakovnik,1,1,True,45456.0,3788.0,12.0,C,False,34095,15,0,80996,1000
7745,1996-11-29,monthly,Benesov,1,1,True,77544.0,2154.0,36.0,C,False,49953,15,0,129844,700
7753,1993-02-08,monthly,Ostrava - mesto,1,1,True,51696.0,2154.0,24.0,A,False,63900,15,0,159122,600
7769,1993-10-03,monthly,Cheb,1,0,True,196080.0,4085.0,48.0,A,False,63300,15,0,149947,900
7795,1995-01-05,monthly,Zlin,2,1,True,372120.0,6202.0,60.0,C,False,63700,15,0,145882,500
7819,1993-08-01,monthly,Louny,1,0,True,20832.0,434.0,48.0,C,False,19700,15,0,41998,500
7824,1994-05-17,monthly,Prostejov,1,0,True,189696.0,7904.0,24.0,B,True,66600,4,0,124557,-2631
7828,1996-01-05,monthly,Liberec,1,0,False,,,,,,34560,15,0,64507,-3193
7844,1993-11-26,monthly,Hl.m. Praha,1,0,True,91584.0,3816.0,24.0,A,False,47906,15,0,98935,1000
7857,1993-08-04,monthly,Prerov,1,0,True,68112.0,5676.0,12.0,A,False,57164,15,0,119871,300
7859,1995-03-14,monthly,Usti nad Orlici,2,1,True,72120.0,6010.0,12.0,A,False,60000,15,0,146958,1000
7861,1995-04-22,monthly,Chomutov,1,1,True,21852.0,607.0,36.0,A,False,27737,15,0,91429,700
7890,1996-03-26,monthly,Cheb,1,0,True,79344.0,1653.0,48.0,C,False,25900,12,0,59170,300
7894,1996-04-09,monthly,Plzen - jih,1,1,True,153144.0,4254.0,36.0,C,False,53000,15,0,133012,300
7907,1996-07-27,monthly,Karvina,2,0,True,97392.0,8116.0,12.0,A,False,63800,8,0,145666,200
7944,1993-12-27,monthly,Kromeriz,1,0,False,,,,,,45760,1,0,116055,-1918
7957,1995-09-07,monthly,Trutnov,2,1,True,42900.0,3575.0,12.0,A,False,64400,15,0,155066,500
7965,1993-11-08,monthly,Brno - venkov,2,0,True,71460.0,5955.0,12.0,A,False,52400,15,0,116015,200
7966,1996-12-27,monthly,Brno - mesto,1,0,True,473280.0,7888.0,60.0,D,True,55900,1,0,131641,-1155
7990,1996-08-30,monthly,Nymburk,1,0,True,144960.0,3020.0,48.0,C,False,58100,15,0,144854,700
7997,1996-04-25,monthly,Praha - vychod,1,0,True,160656.0,6694.0,24.0,C,False,66000,15,0,173151,400
8026,1997-03-23,monthly,Liberec,1,1,True,128268.0,3563.0,36.0,C,False,35914,15,0,108266,700
8038,1996-08-17,monthly,Pardubice,1,1,True,35856.0,1494.0,24.0,C,False,33024,15,0,81470,600
8039,1995-12-17,monthly,Nymburk,1,1,True,93600.0,3900.0,24.0,A,False,48584,15,0,118295,900
8041,1993-10-10,monthly,Hl.m. Praha,1,1,True,140400.0,3900.0,36.0,A,False,63200,14,0,155918,173
8085,1996-04-08,monthly,Opava,1,0,True,260400.0,4340.0,60.0,D,True,51500,3,0,111671,-437
8092,1995-01-11,monthly,Brno - mesto,1,0,True,56100.0,935.0,60.0,C,False,21500,15,0,46307,1000
8094,1996-11-24,monthly,Bruntal,1,0,True,220428.0,6123.0,36.0,C,False,69012,15,0,114748,600
8114,1995-10-14,monthly,Kromeriz,1,0,True,99300.0,1655.0,60.0,C,False,27963,15,0,60869,600
8127,1994-10-13,monthly,Litomerice,2,1,True,155880.0,6495.0,24.0,A,False,63900,15,0,164649,1000
8129,1993-06-26,monthly,Jicin,1,1,True,74736.0,2076.0,36.0,A,False,30918,15,0,67577,700
8153,1997-07-02,monthly,Nymburk,1,0,False,,,,,,61800,2,0,140271,-313
8159,1995-02-08,monthly,Plzen - mesto,2,0,True,29784.0,1241.0,24.0,A,False,17241,15,0,71406,200
8169,1995-11-28,monthly,Rokycany,1,0,True,97980.0,1633.0,60.0,C,False,16518,12,0,46399,700
8173,1993-07-05,monthly,Praha - zapad,2,1,True,80340.0,6695.0,12.0,A,False,61260,15,0,122524,1100
8225,1996-12-07,monthly,Svitavy,1,0,True,36204.0,3017.0,12.0,D,True,27154,2,0,56084,-215
8260,1993-03-24,monthly,Tachov,2,1,True,224604.0,6239.0,36.0,A,False,64900,15,0,148084,200
8261,1993-05-12,monthly,Rakovnik,2,0,True,87840.0,3660.0,24.0,A,False,32938,15,0,68181,500
8268,1996-09-19,monthly,Kromeriz,1,0,True,8616.0,359.0,24.0,C,False,37600,15,0,76315,400
8316,1994-06-04,monthly,Karvina,1,0,True,134784.0,5616.0,24.0,A,False,62900,12,0,170072,900
8320,1997-01-19,monthly,Trutnov,2,0,True,309660.0,5161.0,60.0,C,False,46450,15,0,91258,1100
8321,1993-04-12,monthly,Vsetin,2,0,True,89040.0,1484.0,60.0,C,False,23840,15,0,68983,800
8330,1993-03-28,monthly,Rychnov nad Kneznou,2,0,True,7656.0,319.0,24.0,A,False,38700,9,0,83823,600
8341,1996-12-27,monthly,Zlin,1,0,False,,,,,,72900,1,0,127536,-21884
8377,1993-11-20,monthly,Rokycany,2,0,True,417060.0,6951.0,60.0,C,False,52700,15,0,128308,200
8381,1996-09-17,monthly,Ceske Budejovice,1,0,True,333648.0,6951.0,48.0,D,True,64800,1,0,152841,-1074
8405,1994-05-10,monthly,Strakonice,1,0,True,266220.0,4437.0,60.0,C,False,33190,15,0,69015,900
8411,1994-12-02,monthly,Strakonice,1,0,True,220620.0,3677.0,60.0,C,False,33096,15,0,70273,1100
8475,1993-09-08,monthly,Kladno,1,0,True,21072.0,878.0,24.0,A,False,11040,15,0,49594,1100
8489,1993-09-18,monthly,Prachatice,2,0,True,265320.0,7370.0,36.0,A,False,31500,15,0,80368,700
8492,1994-06-29,monthly,Benesov,1,1,True,85860.0,1431.0,60.0,C,False,27680,5,0,84411,1000
8505,1997-03-20,monthly,Karvina,1,0,True,42840.0,3570.0,12.0,A,False,22908,15,0,57767,1100
8519,1993-04-02,monthly,Cheb,2,0,True,74688.0,6224.0,12.0,A,False,56019,15,0,104902,1100
8523,1996-11-25,monthly,Brno - mesto,1,0,True,93036.0,7753.0,12.0,C,False,69780,15,0,115610,400
8533,1995-10-10,monthly,Pardubice,1,1,True,174048.0,3626.0,48.0,C,False,64600,15,0,129179,600
8564,1993-09-12,monthly,Frydek - Mistek,2,0,True,76680.0,3195.0,24.0,A,False,57554,15,0,104676,1000
8566,1993-10-08,monthly,Ostrava - mesto,1,0,True,230220.0,6395.0,36.0,B,True,59800,0,0,135668,-2720
8625,1993-11-10,monthly,Zlin,1,1,True,47304.0,1971.0,24.0,A,False,68100,15,0,169428,400
8639,1997-08-22,monthly,Nachod,1,0,True,185640.0,3094.0,60.0,C,False,27850,15,0,59524,400
8645,1997-06-23,monthly,Prostejov,1,0,True,240900.0,4015.0,60.0,C,False,25394,15,0,59731,700
8680,1996-02-12,monthly,Pelhrimov,2,0,True,85716.0,2381.0,36.0,C,False,21430,15,0,52783,800
8688,1996-11-22,monthly,Zdar nad Sazavou,1,0,True,67980.0,5665.0,12.0,A,False,29760,15,0,78077,400
8713,1997-05-18,monthly,Blansko,1,0,True,170700.0,2845.0,60.0,C,False,25605,15,0,65611,400
8742,1997-01-28,monthly,Karvina,2,0,True,33144.0,2762.0,12.0,A,False,34880,3,0,61771,900
8759,1993-09-18,monthly,Hl.m. Praha,1,1,False,,,,,,80400,3,0,166413,-739
8772,1996-05-16,monthly,Hl.m. Praha,1,0,True,88272.0,1839.0,48.0,C,False,16554,15,0,37880,800
8776,1994-08-24,monthly,Zlin,1,0,True,33984.0,708.0,48.0,C,False,25400,15,0,86989,600
8784,1996-10-16,monthly,Hl.m. Praha,1,0,True,74352.0,3098.0,24.0,C,False,55186,15,0,96166,1100
8856,1994-12-18,monthly,Cesky Krumlov,1,1,False,,,,,,64800,10,0,192663,-8408
8919,1997-07-03,monthly,Uherske Hradiste,2,0,True,76104.0,3171.0,24.0,C,False,9200,15,0,33814,1000
8926,1997-03-21,monthly,Hl.m. Praha,2,0,True,566640.0,9444.0,60.0,C,False,26384,15,0,61993,200
8934,1993-06-06,monthly,Trutnov,1,0,False,,,,,,24583,0,0,60566,-2133
8957,1993-11-13,monthly,Hl.m. Praha,1,0,False,,,,,,57200,0,0,144392,-2630
8972,1996-05-21,monthly,Karvina,1,0,True,45024.0,938.0,48.0,C,False,31637,15,0,69518,800
8982,1993-09-25,monthly,Zlin,2,0,True,227880.0,6330.0,36.0,A,False,64600,15,0,153214,1100
8998,1995-05-24,monthly,Trebic,1,0,False,,,,,,52100,1,0,111157,-13658
9017,1995-11-22,monthly,Karvina,1,0,True,100224.0,2088.0,48.0,D,True,18792,4,0,46487,-3770
9024,1996-01-05,monthly,Hl.m. Praha,1,0,True,70656.0,1472.0,48.0,C,False,26080,15,0,55343,600
9030,1995-01-21,monthly,Olomouc,2,0,True,155616.0,3242.0,48.0,C,False,36960,15,0,75294,200
9031,1997-01-15,monthly,Pardubice,1,0,True,50112.0,2088.0,24.0,C,False,48790,9,0,103702,900
9034,1993-06-28,monthly,Hl.m. Praha,1,0,True,38148.0,3179.0,12.0,A,False,32706,10,0,78748,900
9037,1996-10-22,monthly,Hl.m. Praha,2,0,True,321936.0,6707.0,48.0,C,False,19533,15,0,67886,400
9041,1993-08-03,monthly,Hl.m. Praha,1,0,False,,,,,,59000,0,0,151087,-1644
9093,1993-06-16,monthly,Pardubice,1,1,True,189300.0,3155.0,60.0,C,False,28413,15,0,96106,800
9104,1994-01-21,monthly,Praha - vychod,1,0,True,172080.0,3585.0,48.0,A,False,62700,9,0,136137,200
9138,1996-07-18,monthly,Plzen - mesto,1,0,True,272220.0,4537.0,60.0,D,True,51000,0,0,123191,-1095
9140,1997-08-18,monthly,Ceska Lipa,1,0,True,16032.0,334.0,48.0,C,False,21014,15,0,53314,500
9153,1996-12-12,monthly,Nymburk,2,0,True,52236.0,1451.0,36.0,C,False,12600,15,0,63710,600
9156,1997-09-14,monthly,Pisek,1,0,True,163332.0,4537.0,36.0,C,False,48983,15,0,69554,600
9159,1996-08-02,monthly,Zlin,2,0,True,69600.0,1450.0,48.0,C,False,27520,15,0,71243,700
9167,1997-04-02,monthly,Breclav,1,0,True,272220.0,4537.0,60.0,C,False,49081,3,0,128130,500
9179,1997-01-21,monthly,Plzen - sever,1,0,True,215040.0,3584.0,60.0,C,False,32253,15,0,76321,1000
9188,1993-02-08,monthly,Jicin,1,0,True,127080.0,2118.0,60.0,A,False,19065,15,0,51359,800
9192,1994-08-16,monthly,Hl.m. Praha,1,1,False,,,,,,34845,2,0,81389,-1551
9199,1996-05-15,monthly,Olomouc,1,0,True,29448.0,2454.0,12.0,B,True,24562,1,0,43809,-2361
9201,1996-10-28,monthly,Jesenik,1,0,True,122472.0,5103.0,24.0,C,False,68400,14,0,110427,1000
9203,1993-02-27,monthly,Karvina,1,1,False,,,,,,62000,7,0,154989,-3167
9208,1997-05-24,monthly,Rokycany,1,0,True,82128.0,3422.0,24.0,C,False,30794,15,0,70376,871
9225,1996-01-01,monthly,Praha - zapad,2,0,True,164256.0,3422.0,48.0,C,False,64000,1,0,135697,600
9227,1997-11-04,monthly,Trutnov,1,0,True,191580.0,3193.0,60.0,C,False,7700,15,0,28099,900
9235,1995-06-24,monthly,Litomerice,1,1,True,83280.0,1735.0,48.0,C,False,23547,15,0,80274,700
9236,1993-08-18,monthly,Praha - zapad,1,0,True,86616.0,7218.0,12.0,A,False,43040,15,0,117257,800
9241,1996-09-25,monthly,Ostrava - mesto,2,0,True,285240.0,4754.0,60.0,C,False,42783,15,0,89240,1100
9242,1996-03-15,monthly,Hodonin,1,0,True,23184.0,1932.0,12.0,A,False,28480,15,0,53134,200
9263,1996-06-04,monthly,Frydek - Mistek,2,0,True,39576.0,3298.0,12.0,A,False,29685,15,0,64870,700
9265,1993-02-04,monthly,Hl.m. Praha,1,1,True,39576.0,3298.0,12.0,A,False,64400,15,0,160661,300
9307,1993-01-24,monthly,Frydek - Mistek,1,0,True,41904.0,3492.0,12.0,A,False,63100,1,0,166434,900
9333,1996-11-08,monthly,Liberec,1,1,False,,,,,,52900,2,0,135671,-846
9337,1993-09-13,monthly,Sokolov,1,1,True,52128.0,2172.0,24.0,A,False,59900,0,0,161685,144
9353,1995-11-03,monthly,Kromeriz,2,0,True,188616.0,7859.0,24.0,C,False,64800,3,0,136150,900
9377,1995-09-17,monthly,Hl.m. Praha,1,1,True,99936.0,4164.0,24.0,C,False,62800,15,0,127076,400
9422,1996-03-06,monthly,Karvina,1,1,True,86184.0,7182.0,12.0,A,False,64642,15,0,128146,300
9424,1996-12-30,monthly,Brno - mesto,1,0,True,83628.0,2323.0,36.0,C,False,20904,8,0,53379,500
9433,1997-08-14,monthly,Kromeriz,1,0,True,44640.0,1860.0,24.0,C,False,40000,15,0,65444,600
9455,1996-11-03,monthly,Opava,2,0,True,374760.0,6246.0,60.0,C,False,56212,15,0,102667,1000
9484,1997-04-26,monthly,Kolin,1,0,False,,,,,,21100,1,0,40622,-1260
9493,1995-04-02,monthly,Zlin,1,0,True,188688.0,3931.0,48.0,C,False,35378,15,0,102792,400
9494,1996-05-10,monthly,Tabor,2,0,True,116832.0,9736.0,12.0,A,False,17136,15,0,49267,400
9504,1996-01-29,monthly,Nymburk,1,1,True,341280.0,5688.0,60.0,C,False,61500,9,0,110021,700
9510,1996-06-09,monthly,Hl.m. Praha,2,0,True,228276.0,6341.0,36.0,C,False,36320,15,0,64281,500
9513,1996-05-12,monthly,Kromeriz,2,0,True,18324.0,1527.0,12.0,A,False,30489,15,0,54764,700
9528,1996-11-07,monthly,Prachatice,1,0,False,,,,,,63600,0,0,129572,-7247
9548,1996-06-07,monthly,Uherske Hradiste,1,0,True,46176.0,962.0,48.0,C,False,29600,15,0,102539,1000
9549,1997-01-17,monthly,Kladno,1,0,False,,,,,,57100,1,0,143284,-1298
9560,1997-07-13,monthly,Hl.m. Praha,1,0,True,157068.0,4363.0,36.0,C,False,60900,15,0,136644,400
9591,1993-05-20,monthly,Ostrava - mesto,1,0,True,104712.0,4363.0,24.0,A,False,56400,15,0,147603,400
9631,1996-06-25,monthly,Praha - zapad,1,0,True,59448.0,2477.0,24.0,C,False,24204,15,0,67122,200
